legacy_permission_id,legacy_key,table_name,proposed_stable_key,route_controller_actions,row_scope,document_access,report_access,evidence
200,add_payment_requests,payment_requests,finance.payment_requests.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:11 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:18 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:7 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:8 | src/routes/admin.php:82,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
201,delete_payment_requests,payment_requests,finance.payment_requests.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:11 | src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:18 | src/app/Http/Controllers/Admin/VoyagerPaymentRequestController.php:7 | src/app/Http/Controllers/Admin/VoyagerSubAgentPaymentRequestController.php:8 | src/routes/admin.php:82,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
202,browse_employees,employees,operations.employees.browse,src/app/Http/Controllers/Admin/VoyagerEmployeeController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:77 | src/app/Http/Controllers/Admin/VoyagerUserController.php:63 | src/routes/admin.php:23,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
203,read_employees,employees,operations.employees.read,src/app/Http/Controllers/Admin/VoyagerEmployeeController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:77 | src/app/Http/Controllers/Admin/VoyagerUserController.php:63 | src/routes/admin.php:23,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
204,edit_employees,employees,operations.employees.edit,src/app/Http/Controllers/Admin/VoyagerEmployeeController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:77 | src/app/Http/Controllers/Admin/VoyagerUserController.php:63 | src/routes/admin.php:23,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
205,add_employees,employees,operations.employees.add,src/app/Http/Controllers/Admin/VoyagerEmployeeController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:77 | src/app/Http/Controllers/Admin/VoyagerUserController.php:63 | src/routes/admin.php:23,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
206,delete_employees,employees,operations.employees.delete,src/app/Http/Controllers/Admin/VoyagerEmployeeController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:77 | src/app/Http/Controllers/Admin/VoyagerUserController.php:63 | src/routes/admin.php:23,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
207,browse_employers,employers,operations.employers.browse,src/app/Http/Controllers/PageController.php:134 | src/app/Http/Controllers/Admin/VoyagerEmployerController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:80 | src/app/Http/Controllers/Admin/VoyagerReportController.php:537 | src/app/Http/Controllers/Admin/VoyagerUserController.php:66 | src/routes/admin.php:54 | src/routes/web.php:30,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
208,read_employers,employers,operations.employers.read,src/app/Http/Controllers/PageController.php:134 | src/app/Http/Controllers/Admin/VoyagerEmployerController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:80 | src/app/Http/Controllers/Admin/VoyagerReportController.php:537 | src/app/Http/Controllers/Admin/VoyagerUserController.php:66 | src/routes/admin.php:54 | src/routes/web.php:30,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
209,edit_employers,employers,operations.employers.edit,src/app/Http/Controllers/PageController.php:134 | src/app/Http/Controllers/Admin/VoyagerEmployerController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:80 | src/app/Http/Controllers/Admin/VoyagerReportController.php:537 | src/app/Http/Controllers/Admin/VoyagerUserController.php:66 | src/routes/admin.php:54 | src/routes/web.php:30,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
210,add_employers,employers,operations.employers.add,src/app/Http/Controllers/PageController.php:134 | src/app/Http/Controllers/Admin/VoyagerEmployerController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:80 | src/app/Http/Controllers/Admin/VoyagerReportController.php:537 | src/app/Http/Controllers/Admin/VoyagerUserController.php:66 | src/routes/admin.php:54 | src/routes/web.php:30,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
211,delete_employers,employers,operations.employers.delete,src/app/Http/Controllers/PageController.php:134 | src/app/Http/Controllers/Admin/VoyagerEmployerController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:80 | src/app/Http/Controllers/Admin/VoyagerReportController.php:537 | src/app/Http/Controllers/Admin/VoyagerUserController.php:66 | src/routes/admin.php:54 | src/routes/web.php:30,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
212,browse_agenciers,agenciers,partners.agenciers.browse,src/app/Http/Controllers/Admin/VoyagerAgencierController.php:35 | src/app/Http/Controllers/Admin/VoyagerAjaxController.php:35 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
213,read_agenciers,agenciers,partners.agenciers.read,src/app/Http/Controllers/Admin/VoyagerAgencierController.php:35 | src/app/Http/Controllers/Admin/VoyagerAjaxController.php:35 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
214,edit_agenciers,agenciers,partners.agenciers.edit,src/app/Http/Controllers/Admin/VoyagerAgencierController.php:35 | src/app/Http/Controllers/Admin/VoyagerAjaxController.php:35 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
215,add_agenciers,agenciers,partners.agenciers.add,src/app/Http/Controllers/Admin/VoyagerAgencierController.php:35 | src/app/Http/Controllers/Admin/VoyagerAjaxController.php:35 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
216,delete_agenciers,agenciers,partners.agenciers.delete,src/app/Http/Controllers/Admin/VoyagerAgencierController.php:35 | src/app/Http/Controllers/Admin/VoyagerAjaxController.php:35 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:8 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:5,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
217,browse_candidate_documents,candidate_documents,candidate.candidate_documents.browse,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:7,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
218,read_candidate_documents,candidate_documents,candidate.candidate_documents.read,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:7,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
219,edit_candidate_documents,candidate_documents,candidate.candidate_documents.edit,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:7,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
220,add_candidate_documents,candidate_documents,candidate.candidate_documents.add,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:7,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
221,delete_candidate_documents,candidate_documents,candidate.candidate_documents.delete,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:7,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
222,browse_companiers,companiers,partners.companiers.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:36 | src/app/Http/Controllers/Admin/VoyagerCompanierController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:8,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
223,read_companiers,companiers,partners.companiers.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:36 | src/app/Http/Controllers/Admin/VoyagerCompanierController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:8,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
224,edit_companiers,companiers,partners.companiers.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:36 | src/app/Http/Controllers/Admin/VoyagerCompanierController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:8,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
225,add_companiers,companiers,partners.companiers.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:36 | src/app/Http/Controllers/Admin/VoyagerCompanierController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:8,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
226,delete_companiers,companiers,partners.companiers.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:36 | src/app/Http/Controllers/Admin/VoyagerCompanierController.php:35 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:847 | src/app/Http/Controllers/Admin/VoyagerReportController.php:461 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:8,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
227,browse_invoices,invoices,finance.invoices.browse,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:94 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:6 | src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:5 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:816 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:9 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:5 | src/routes/admin.php:36,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
228,read_invoices,invoices,finance.invoices.read,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:94 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:6 | src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:5 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:816 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:9 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:5 | src/routes/admin.php:36,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
229,edit_invoices,invoices,finance.invoices.edit,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:94 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:6 | src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:5 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:816 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:9 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:5 | src/routes/admin.php:36,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
230,add_invoices,invoices,finance.invoices.add,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:94 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:6 | src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:5 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:816 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:9 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:5 | src/routes/admin.php:36,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
231,delete_invoices,invoices,finance.invoices.delete,src/app/Http/Controllers/Admin/VoyagerAjaxController.php:94 | src/app/Http/Controllers/Admin/VoyagerInvoiceController.php:6 | src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:5 | src/app/Http/Controllers/Admin/VoyagerMyPanelController.php:816 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceController.php:9 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:5 | src/routes/admin.php:36,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
232,browse_invoice_money_receipts,invoice_money_receipts,finance.invoice_money_receipts.browse,src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:6 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:6,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
233,read_invoice_money_receipts,invoice_money_receipts,finance.invoice_money_receipts.read,src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:6 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:6,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
234,edit_invoice_money_receipts,invoice_money_receipts,finance.invoice_money_receipts.edit,src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:6 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:6,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
235,add_invoice_money_receipts,invoice_money_receipts,finance.invoice_money_receipts.add,src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:6 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:6,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
236,delete_invoice_money_receipts,invoice_money_receipts,finance.invoice_money_receipts.delete,src/app/Http/Controllers/Admin/VoyagerInvoiceMoneyReceiptController.php:6 | src/app/Http/Controllers/Admin/VoyagerReportController.php:859 | src/app/Http/Controllers/Admin/VoyagerTicketInvoiceMoneyReceiptController.php:6,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
237,browse_document_types,document_types,operations.document_types.browse,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:57,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
238,read_document_types,document_types,operations.document_types.read,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:57,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
239,edit_document_types,document_types,operations.document_types.edit,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:57,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
240,add_document_types,document_types,operations.document_types.add,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:57,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
241,delete_document_types,document_types,operations.document_types.delete,src/app/Http/Controllers/Admin/VoyagerCandidateDocumentController.php:57,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
242,browse_selected_candidates,selected_candidates,candidate.selected_candidates.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
243,read_selected_candidates,selected_candidates,candidate.selected_candidates.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
244,edit_selected_candidates,selected_candidates,candidate.selected_candidates.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
245,add_selected_candidates,selected_candidates,candidate.selected_candidates.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
246,delete_selected_candidates,selected_candidates,candidate.selected_candidates.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
247,browse_positions,positions,operations.positions.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
248,read_positions,positions,operations.positions.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
249,edit_positions,positions,operations.positions.edit,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
250,add_positions,positions,operations.positions.add,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
251,delete_positions,positions,operations.positions.delete,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
252,browse_licenses,licenses,operations.licenses.browse,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
253,read_licenses,licenses,operations.licenses.read,UNVERIFIED: Voyager/BREAD dynamic route or no explicit canonical action,PROPOSED: explicit policy scope required; legacy global scopes/hard-coded roles must be translated,PROPOSED: inherit resource read plus file-specific policy; never infer from URL possession,PROPOSED: separate report.execute/report.export permission where applicable,CONFIRMED legacy permission; PROPOSED stable key/scopes
